ip,up,upt,dn,dnt
189.114,43,1375473335.54176,18,1375473335.54176
89.3,43,1375473335.54176,101,1375475675.541573
95.69,43,1375473335.54176,101,1375473335.54176
117.205,43,1375473335.54176,101,1375473335.54176
50.36,230,1375473335.54176,206,1375473335.54176
72.78,221,1375473335.54176,163,1375473335.54176
165.124,42,1375473335.54176,18,1375473467.541382
203.106,43,1375473335.54176,101,1375473335.54176
145.129,43,1375473335.54176,98,1375473335.54176
114.40,43,1375473335.54176,108,1375475153.541586
58.177,43,1375473335.54176,98,1375475120.541339
177.194,43,1375473335.54176,0,-1
141.170,43,1375473335.54176,101,1375473335.54176
111.192,43,1375473335.54176,108,1375473335.54176
95.135,43,1375473335.54176,0,-1
149.154,43,1375473335.54176,101,1375475600.542548
128.68,198,1375473338.542571,182,1375473338.542571
71.123,43,1375473338.542571,0,-1
84.82,43,1375473338.542571,0,-1
174.29,39918,1375473395.541368,3252,1375473338.542571
91.117,614,1375475099.541609,845,1375475099.541609
68.191,43,1375473338.542571,0,-1
178.75,43,1375473338.542571,105,1375473338.542571
82.173,43,1375473338.542571,0,-1
60.242,43,1375473338.542571,101,1375473338.542571
212.98,43,1375473338.542571,0,-1
203.96,43,1375473338.542571,98,1375473338.542571
123.142,43,1375473338.542571,98,1375473341.541384
184.186,43,1375473338.542571,98,1375473338.542571
80.3,43,1375473338.542571,105,1375475678.541782
94.181,43,1375473338.542571,105,1375473338.542571
78.58,43,1375473338.542571,0,-1
46.251,43,1375473338.542571,0,-1
74.131,43,1375473338.542571,101,1375473338.542571
79.185,43,1375473338.542571,0,-1
96.49,43,1375473341.541384,0,-1
46.41,43,1375473341.541384,0,-1
82.56,43,1375473341.541384,0,-1
50.57,68959,1375473617.541404,250577,1375475210.541355
88.243,43,1375473341.541384,0,-1
83.222,43,1375473341.541384,98,1375473341.541384
126.91,43,1375473341.541384,101,1375473341.541384
163.204,43,1375473341.541384,98,1375473341.541384
50.51,43,1375473341.541384,0,-1
65.34,193,1375474895.543131,125,1375474895.543131
46.201,43,1375473341.541384,101,1375473341.541384
173.66,233,1375474892.541942,205,1375475084.542014
5.145,43,1375473341.541384,0,-1
190.75,43,1375473341.541384,0,-1
62.87,43,1375473341.541384,105,1375473341.541384
46.46,43,1375473341.541384,0,-1
62.35,43,1375473341.541384,101,1375473341.541384
61.117,43,1375473341.541384,53,1375473341.541384
213.86,497,1375475657.542186,1411,1375475657.542186
92.113,43,1375473344.541336,101,1375473350.542592
199.247,43,1375473344.541336,98,1375473344.541336
67.185,43,1375473344.541336,105,1375475684.542197
5.50,43,1375473344.541336,0,-1
213.109,2642,1375475315.541962,146111,1375475315.541962
50.65,43,1375473344.541336,101,1375473344.541336
69.181,282,1375475120.541339,408,1375475120.541339
82.244,43,1375473344.541336,0,-1
82.225,712,1375475519.541378,281,1375475336.541807
128.73,586,1375474103.542516,237,1375474076.541747
178.122,43,1375473344.541336,53,1375473344.541336
212.200,43,1375473344.541336,0,-1
190.102,43,1375473344.541336,101,1375473344.541336
46.59,43,1375473344.541336,101,1375473344.541336
178.235,43,1375473344.541336,101,1375473344.541336
31.186,43,1375473344.541336,105,1375475690.541332
115.42,43,1375473344.541336,0,-1
2.51,43,1375473344.541336,101,1375473344.541336
213.169,43,1375473344.541336,18,1375473344.541336
200.2,43,1375473344.541336,0,-1
50.152,43,1375473344.541336,18,1375475660.575516
95.84,43,1375473344.541336,105,1375473344.541336
61.89,43,1375473344.541336,0,-1
79.126,43,1375475684.542197,53,1375473344.541336
213.214,43,1375473347.543098,98,1375473347.543098
142.68,43,1375473347.543098,0,-1
212.92,43,1375473347.543098,0,-1
74.196,43,1375473347.543098,0,-1
113.77,43,1375473347.543098,108,1375473347.543098
88.15,43,1375473347.543098,18,1375473347.543098
41.104,407,1375473347.543098,301,1375473347.543098
68.205,43,1375473347.543098,0,-1
113.232,43,1375473347.543098,0,-1
112.119,43,1375473347.543098,101,1375473347.543098
176.31,14260,1375474670.541578,563086,1375474748.544448
99.245,43,1375473347.543098,0,-1
93.87,43,1375473347.543098,0,-1
27.152,43,1375473347.543098,0,-1
82.13,43,1375473350.542592,0,-1
89.18,43,1375473350.542592,0,-1
182.40,43,1375473350.542592,0,-1
91.214,43,1375473350.542592,53,1375473350.542592
123.150,43,1375473350.542592,0,-1
81.190,224,1375473488.541696,147,1375473488.541696
120.59,43,1375473350.542592,0,-1
92.115,43,1375473350.542592,101,1375473350.542592
188.47,43,1375473350.542592,0,-1
82.60,43,1375473350.542592,0,-1
115.54,43,1375473350.542592,108,1375473350.542592
122.30,43,1375473350.542592,0,-1
66.211,3179,1375473581.54137,6169,1375473683.542103
78.117,43,1375473350.542592,0,-1
78.227,43,1375473350.542592,105,1375473350.542592
200.103,43,1375473350.542592,105,1375473350.542592
130.193,43,1375473350.542592,18,1375475189.541453
31.151,43,1375473350.542592,101,1375473350.542592
204.126,414,1375473353.541411,1034,1375473350.542592
178.121,43,1375473350.542592,105,1375473350.542592
197.35,43,1375473350.542592,98,1375473350.542592
93.73,43,1375473350.542592,105,1375473353.541411
82.236,43,1375473350.542592,105,1375473353.541411
85.17,2141,1375474382.541407,5686,1375474382.541407
90.227,43,1375473353.541411,0,-1
173.217,43,1375473353.541411,0,-1
87.225,43,1375473353.541411,0,-1
94.203,43,1375473353.541411,101,1375473353.541411
187.57,43,1375473353.541411,0,-1
82.171,43,1375473353.541411,101,1375473353.541411
71.66,43,1375473353.541411,0,-1
142.129,43,1375473353.541411,0,-1
78.30,43,1375473353.541411,101,1375473353.541411
79.120,43,1375473353.541411,53,1375473353.541411
110.170,43,1375473353.541411,105,1375473353.541411
81.37,43,1375473353.541411,0,-1
46.211,61,1375475525.54175,54,1375475525.54175
195.88,4551,1375473356.542588,50348,1375473356.542588
61.80,43,1375473353.541411,0,-1
151.63,43,1375473353.541411,0,-1
94.65,15,1375473356.542588,18,1375473356.542588
46.33,43,1375473356.542588,105,1375473356.542588
95.70,43,1375473356.542588,0,-1
79.171,274,1375473395.541368,285,1375473395.541368
198.105,43,1375473356.542588,0,-1
88.101,43,1375473356.542588,0,-1
204.191,43,1375473356.542588,105,1375473356.542588
213.105,43,1375473356.542588,98,1375473356.542588
83.87,43,1375473356.542588,98,1375473356.542588
72.23,43,1375473356.542588,101,1375473356.542588
46.180,43,1375473356.542588,0,-1
82.238,43,1375473356.542588,0,-1
86.185,43,1375473356.542588,101,1375473356.542588
90.25,43,1375473356.542588,101,1375473356.542588
87.100,43,1375473356.542588,0,-1
62.161,1888,1375473941.542257,5116,1375473941.542257
94.179,43,1375473356.542588,101,1375473356.542588
189.39,43,1375473356.542588,0,-1
91.137,43,1375473356.542588,53,1375473356.542588
89.205,166,1375473500.541505,139,1375473503.541526
99.231,43,1375473356.542588,0,-1
66.131,43,1375473356.542588,101,1375473356.542588
175.200,43,1375473356.542588,0,-1
59.13,43,1375473356.542588,105,1375473356.542588
84.125,43,1375473356.542588,105,1375473356.542588
198.74,115,1375474253.545082,185,1375474256.541443
99.250,43,1375473356.542588,105,1375473356.542588
88.222,43,1375473356.542588,101,1375473356.542588
86.6,43,1375473356.542588,101,1375475600.542548
186.14,43,1375473356.542588,101,1375473359.543935
186.190,43,1375473356.542588,101,1375473359.543935
78.206,43,1375473359.543935,101,1375473359.543935
120.61,43,1375473359.543935,0,-1
194.105,43,1375473359.543935,53,1375473359.543935
195.91,43,1375473359.543935,0,-1
92.107,44,1375475084.542014,115,1375475084.542014
124.179,43,1375473359.543935,101,1375473359.543935
24.54,43,1375473359.543935,101,1375473359.543935
176.8,43,1375473359.543935,105,1375473359.543935
94.210,44,1375474094.541465,98,1375473359.543935
82.78,43,1375473359.543935,0,-1
126.0,43,1375473359.543935,98,1375473359.543935
78.237,43,1375473359.543935,0,-1
90.244,43,1375473359.543935,0,-1
74.14,43,1375473359.543935,101,1375473359.543935
110.142,43,1375473359.543935,0,-1
58.179,43,1375473362.542049,0,-1
76.180,43,1375473362.542049,105,1375473362.542049
190.173,43,1375473362.542049,105,1375473362.542049
70.78,43,1375473362.542049,98,1375473362.542049
186.59,43,1375473362.542049,105,1375473362.542049
114.181,43,1375473362.542049,98,1375473362.542049
71.201,43,1375473362.542049,0,-1
88.147,43,1375473362.542049,101,1375473362.542049
46.147,43,1375473362.542049,105,1375475096.541409
110.174,43,1375473362.542049,18,1375473515.541699
66.183,43,1375473362.542049,0,-1
116.30,43,1375473362.542049,0,-1
173.64,43,1375473362.542049,98,1375473362.542049
93.102,43,1375473362.542049,98,1375473362.542049
122.19,43,1375473362.542049,101,1375473362.542049
88.164,43,1375473362.542049,0,-1
118.251,43,1375473362.542049,0,-1
2.122,43,1375473362.542049,101,1375473362.542049
90.230,87,1375475621.542731,203,1375475621.542731
50.42,43,1375473362.542049,0,-1
176.51,43,1375473362.542049,0,-1
84.211,43,1375473362.542049,53,1375473362.542049
82.170,43,1375473362.542049,101,1375473362.542049
85.72,43,1375473362.542049,98,1375473362.542049
122.49,43,1375473362.542049,98,1375473362.542049
95.109,43,1375473362.542049,98,1375473362.542049
121.254,665,1375473839.541552,5852,1375474970.541633
74.3,453,1375474589.541378,530,1375474589.541378
78.10,43,1375473362.542049,101,1375473362.542049
42.98,43,1375473362.542049,98,1375473383.542407
36.244,43,1375473362.542049,0,-1
201.20,2760,1375474988.541986,73545,1375474988.541986
60.42,43,1375473362.542049,53,1375473362.542049
87.76,43,1375473365.541815,0,-1
116.202,43,1375473365.541815,0,-1
84.250,43,1375473365.541815,101,1375473365.541815
121.56,43,1375473365.541815,98,1375473365.541815
126.110,43,1375473365.541815,98,1375473365.541815
120.82,43,1375473365.541815,108,1375473365.541815
71.57,83,1375475645.541371,98,1375473365.541815
76.195,43,1375473365.541815,105,1375473365.541815
190.235,43,1375473365.541815,0,-1
188.255,43,1375473365.541815,101,1375475087.542499
1.234,576,1375474817.541557,1761,1375474817.541557
14.63,952,1375473926.541692,2444,1375473926.541692
212.2,43,1375473365.541815,0,-1
78.192,43,1375473365.541815,0,-1
89.133,1788,1375475378.541733,88725,1375475378.541733
178.164,43,1375473365.541815,105,1375475078.541656
95.81,43,1375473365.541815,108,1375474904.541986
123.111,267,1375473365.541815,625,1375473548.54141
80.235,43,1375473365.541815,0,-1
98.155,43,1375473368.541409,101,1375473368.541409
68.171,15100,1375473710.541353,1547,1375474625.541555
2.91,43,1375473368.541409,101,1375473368.541409
94.59,43,1375473368.541409,18,1375474922.541327
188.251,43,1375473368.541409,105,1375475672.54148
188.93,21,1375473368.541409,20,1375473371.543544
50.56,14476,1375473551.541997,370636,1375473617.541404
67.192,540,1375473986.541372,2131,1375473986.541372
8.5,667,1375473374.541892,110,1375473374.541892
188.235,43,1375473374.541892,105,1375475027.541366
113.108,528,1375473593.541616,890,1375473593.541616
42.62,222,1375473380.54143,577,1375473380.54143
58.68,151,1375473383.542407,105,1375473383.542407
200.23,466,1375474259.541973,956,1375474259.541973
193.95,605,1375473386.542219,526,1375474562.54155
131.111,227,1375473386.542219,153,1375473386.542219
184.75,1416,1375473401.541384,5174,1375473401.541384
119.255,236,1375473398.551266,190,1375473398.551266
91.236,200,1375473431.541952,245,1375473434.541329
130.117,2429,1375475840.54136,2242,1375475840.54136
199.107,7543,1375475180.541438,40455,1375475180.541438
202.177,154,1375474109.541374,124,1375474109.541374
27.111,236,1375473401.541384,190,1375473401.541384
31.23,63,1375474550.541377,54,1375474553.541629
99.105,76,1375473401.541384,90,1375473401.541384
188.231,43,1375475684.542197,18,1375473401.541384
99.9,15,1375473401.541384,18,1375473401.541384
87.139,1281,1375474718.541329,1117,1375474706.541389
69.93,40156,1375473452.543408,4931,1375473401.541384
62.128,1745,1375475843.541529,616,1375473404.542432
178.32,10654,1375473902.541506,147533,1375473902.541506
81.19,78,1375473404.542432,63,1375473404.542432
199.204,634,1375473704.542408,2800,1375473662.542308
175.158,1244,1375473605.541391,2605,1375474382.541407
69.142,1134,1375473422.541403,1380,1375473419.541483
24.5,1930,1375473422.541403,1593,1375473422.541403
216.59,1383,1375474130.541339,4214,1375473557.542131
166.123,2532,1375473425.541553,35316,1375473425.541553
222.122,2703,1375474304.541929,11526,1375474487.54133
188.138,6373,1375473983.541435,110407,1375474103.542516
78.152,6434,1375475486.541348,137522,1375475486.541348
114.111,4684,1375474967.54158,34485,1375474922.541327
93.211,11055,1375473503.541526,10390,1375473515.541699
99.252,258,1375473437.5415,162,1375473437.5415
69.55,407,1375473482.541354,1296,1375473482.541354
64.20,255,1375474652.541494,301,1375475714.542927
204.137,541,1375473443.543608,364,1375473443.543608
173.245,431,1375473443.543608,622,1375475714.542927
63.135,486,1375473443.543608,806,1375473938.541422
65.17,875,1375473626.541711,817,1375473626.541711
89.13,74,1375473488.541696,74,1375473488.541696
5.240,15,1375473443.543608,18,1375473446.542636
217.197,15,1375473443.543608,18,1375473443.543608
2.49,15,1375473443.543608,18,1375473446.542636
190.146,15,1375473443.543608,18,1375473443.543608
185.8,247,1375473578.541764,182,1375473578.541764
63.251,952,1375475039.5419,897,1375475039.5419
70.33,1303,1375473449.543016,2669,1375473449.543016
199.66,321,1375475573.542747,414,1375475573.542747
54.218,38998,1375473626.541711,30094,1375473626.541711
220.103,288,1375473455.542832,149,1375473455.542832
211.188,529,1375473452.543408,757,1375473452.543408
68.169,2621,1375473941.542257,8227,1375473941.542257
204.227,168,1375474598.542943,753,1375473458.541986
200.234,351,1375473455.542832,716,1375475285.54165
119.161,204,1375473455.542832,155,1375473455.542832
113.217,429,1375473455.542832,725,1375473455.542832
209.237,700,1375473548.54141,130,1375473548.54141
1.255,251,1375473875.541369,1486,1375473833.541397
66.207,21,1375473461.541383,15,1375473461.541383
24.177,43,1375475585.541431,105,1375475585.541431
166.62,43,1375475684.542197,101,1375475684.542197
83.145,355,1375473824.542939,4270,1375473653.541483
67.138,282,1375473473.541921,4167,1375473473.541921
209.160,202,1375473473.541921,516,1375473473.541921
209.40,187,1375473473.541921,481,1375473473.541921
199.83,7333,1375474973.542723,143273,1375474973.542723
69.36,1389,1375473476.541397,38506,1375473476.541397
27.131,439,1375473479.542015,998,1375473479.542015
187.58,3524,1375473626.541711,108376,1375473632.541368
24.224,15,1375473488.541696,18,1375473488.541696
98.119,43,1375475690.541332,105,1375475690.541332
173.53,15,1375473488.541696,18,1375473488.541696
98.125,15,1375473488.541696,18,1375473488.541696
92.99,226,1375473488.541696,175,1375473488.541696
64.90,1341,1375474229.54294,1812,1375474229.54294
183.111,445,1375474835.541418,890,1375474835.541418
205.234,14525,1375475606.542623,377068,1375475606.542623
205.178,2270,1375473584.541397,50887,1375473497.545189
206.219,1516,1375473497.545189,6529,1375475177.541324
81.28,1957,1375473563.541533,131,1375473500.541505
204.8,11180,1375473503.541526,2093,1375473500.541505
204.194,211,1375473518.541694,1722,1375473503.541526
178.209,7738,1375473980.541351,67716,1375473509.541365
38.123,3083,1375475453.541864,4880,1375475453.541864
69.192,882,1375475201.541381,20102,1375474025.541371
208.78,1801,1375475606.542623,1594,1375475606.542623
72.34,14514,1375473530.542066,67065,1375473512.541323
78.40,8049,1375473512.541323,20885,1375473512.541323
50.148,15,1375473515.541699,18,1375473515.541699
208.123,15,1375473515.541699,18,1375473515.541699
24.229,44,1375474901.541606,123,1375474901.541606
198.20,64,1375473515.541699,0,-1
91.103,13589,1375475858.541889,86247,1375475891.541643
23.73,973,1375473563.541533,26429,1375475111.541633
138.69,4289,1375473644.542111,21463,1375473644.542111
68.29,21,1375473518.541694,55,1375473521.541431
174.140,20,1375473521.541431,15,1375473521.541431
74.207,2895,1375473524.541956,5232,1375473533.541472
204.232,6362,1375474859.541463,22088,1375475429.541465
81.88,260,1375473527.54159,323,1375473527.54159
81.169,384,1375473536.541322,3280,1375473536.541322
209.99,5472,1375473845.541407,7766,1375473845.541407
208.87,3816,1375474388.542118,32610,1375474388.542118
92.42,468,1375473542.541408,555,1375473539.541877
194.171,33185,1375473626.541711,886092,1375473626.541711
50.149,333,1375473824.542939,233,1375473824.542939
131.191,15,1375473539.541877,0,-1
209.191,240,1375473542.541408,1604,1375473542.541408
66.165,179,1375473542.541408,81,1375473545.541353
195.182,432,1375473545.541353,1251,1375473545.541353
115.112,3102,1375473788.541649,248,1375473788.541649
177.68,15,1375473548.54141,18,1375473548.54141
71.48,15,1375473548.54141,18,1375473548.54141
5.53,15,1375473548.54141,18,1375473548.54141
5.86,15,1375473548.54141,0,-1
222.164,15,1375473548.54141,18,1375473548.54141
2.80,31,1375475126.541584,25,1375475126.541584
31.24,13902,1375473869.54142,122313,1375473884.542856
192.150,1519,1375474115.541501,6144,1375475093.541879
66.135,1378,1375473557.542131,4870,1375473632.541368
64.53,453,1375473563.541533,8708,1375473563.541533
95.85,5052,1375473566.542668,221,1375473563.541533
91.150,5145,1375473569.54227,237,1375473566.542668
98.179,15,1375473569.54227,18,1375473569.54227
173.52,15,1375473569.54227,18,1375473569.54227
98.225,15,1375473569.54227,18,1375473569.54227
216.155,1207,1375473971.541367,1416,1375473971.541367
176.199,341,1375473572.542314,259,1375473572.542314
67.83,438,1375473572.542314,265,1375473572.542314
174.53,395,1375473572.542314,287,1375473572.542314
72.140,256,1375473572.542314,162,1375473572.542314
142.197,254,1375473572.542314,175,1375473572.542314
130.85,269,1375473572.542314,164,1375473572.542314
188.40,6526,1375473584.541397,219284,1375473584.541397
69.180,301,1375473575.541857,217,1375473575.541857
207.253,304,1375473575.541857,203,1375473575.541857
216.235,6158,1375473578.541764,73169,1375473578.541764
134.186,10879,1375473581.54137,194232,1375473581.54137
4.79,11039,1375475099.541609,9620,1375475099.541609
209.177,680,1375474853.541323,2246,1375474853.541323
99.45,15,1375473581.54137,0,-1
174.115,15,1375473581.54137,0,-1
66.8,15,1375473581.54137,18,1375473581.54137
195.238,502,1375475237.541968,2781,1375475237.541968
183.60,580,1375473584.541397,1032,1375475531.547524
112.90,191,1375473584.541397,291,1375473584.541397
123.151,755,1375473584.541397,1462,1375473584.541397
118.195,21,1375473584.541397,0,-1
204.45,2658,1375474493.542008,44741,1375474493.542008
209.251,741,1375473590.541601,3876,1375473590.541601
180.149,7301,1375474685.541923,25039,1375474031.541552
113.107,2342,1375473650.541387,33283,1375473650.541387
219.142,2565,1375474688.541383,520,1375474688.541383
98.231,15,1375473593.541616,0,-1
137.99,15,1375473593.541616,18,1375473593.541616
98.204,15,1375473593.541616,18,1375473593.541616
65.254,890,1375474496.541715,48728,1375474496.541715
139.209,437,1375473650.541387,2547,1375473650.541387
122.224,365,1375473602.541353,4911,1375473602.541353
67.142,260,1375473602.541353,0,-1
204.12,2169,1375473602.541353,27479,1375473602.541353
110.75,4096,1375474499.541383,6242,1375474499.541383
83.170,22022,1375473914.541356,1146077,1375473869.54142
206.132,496,1375475249.541494,257,1375475249.541494
163.1,12361,1375473986.541372,829456,1375473986.541372
212.110,20957,1375473839.541552,917868,1375473836.541415
114.80,1633,1375474454.541691,21458,1375473611.54224
77.75,31909,1375473848.541387,1207822,1375473830.541525
17.82,25,1375473602.541353,25,1375473602.541353
50.158,76,1375473602.541353,72,1375473602.541353
198.200,61,1375473602.541353,54,1375473602.541353
24.15,15,1375473602.541353,18,1375473602.541353
209.159,15,1375473602.541353,18,1375473602.541353
209.207,580,1375473605.541391,30998,1375473605.541391
212.219,15477,1375473983.541435,540946,1375473986.541372
126.11,497,1375473611.54224,585,1375473611.54224
98.247,491,1375473611.54224,504,1375473611.54224
206.80,0,-1,121,1375473605.541391
27.3,288,1375473608.541368,340,1375473608.541368
118.69,45,1375473608.541368,109,1375473611.54224
115.78,44,1375473608.541368,161,1375473638.541341
23.34,207,1375473611.54224,801,1375473611.54224
8.19,234,1375474562.54155,1349,1375473608.541368
58.67,0,-1,57,1375473608.541368
209.247,1476,1375475549.541329,4674,1375473890.542165
200.166,2902,1375473623.54141,2024,1375473620.541357
67.128,1497,1375474712.542844,252,1375474598.542943
96.232,15,1375473614.541632,0,-1
187.214,15,1375473614.541632,18,1375473614.541632
67.186,15,1375473614.541632,18,1375473614.541632
186.212,15,1375473614.541632,18,1375473614.541632
98.192,15,1375473617.541404,18,1375473617.541404
149.62,274,1375473761.541429,168,1375473761.541429
128.74,286,1375473638.541341,224,1375473638.541341
212.227,2267,1375473620.541357,66934,1375473620.541357
72.20,9593,1375474118.542181,383907,1375474118.542181
204.144,2574,1375475768.542286,8032,1375475768.542286
198.150,6195,1375473626.541711,109374,1375473629.541357
88.198,626,1375475405.541501,121090,1375475774.541325
204.56,501,1375473626.541711,557,1375473626.541711
111.121,15,1375473626.541711,18,1375473629.541357
198.60,50,1375473635.541791,25,1375473629.541357
24.245,50,1375473635.541791,50,1375473635.541791
167.102,5847,1375473632.541368,54193,1375473632.541368
37.130,1340,1375473635.541791,1825,1375473635.541791
91.237,2424,1375473941.542257,8005,1375473941.542257
174.3,308,1375473638.541341,223,1375473638.541341
121.14,870,1375474511.541601,15532,1375474778.541511
115.124,1120,1375475699.543554,3953,1375475699.543554
98.218,15,1375473641.542655,18,1375473641.542655
96.27,15,1375473641.542655,18,1375473641.542655
128.197,297,1375473770.54301,221,1375473770.54301
195.154,1001,1375473653.541483,1687,1375473653.541483
212.11,925,1375473644.542111,14738,1375473644.542111
112.95,184,1375473746.542376,82,1375473746.542376
219.234,40,1375473644.542111,40,1375473644.542111
64.78,674,1375473698.541418,3442,1375474481.541388
69.50,25,1375474715.541345,1991,1375473650.541387
46.165,534,1375473650.541387,969,1375473650.541387
86.59,1844,1375473695.542211,4444,1375473698.541418
117.135,0,-1,34,1375473650.541387
5.9,3014,1375474565.541327,33240,1375474565.541327
74.43,6777,1375473656.541454,208068,1375473656.541454
66.132,3520,1375473656.541454,108703,1375473656.541454
78.46,3614,1375473659.542371,106855,1375473659.542371
82.136,2124,1375473659.542371,58737,1375473659.542371
50.115,956,1375473659.542371,19253,1375473659.542371
208.93,2884,1375475753.544477,15719,1375475753.544477
64.98,2301,1375474010.696556,34955,1375474592.542401
89.107,0,-1,8691,1375473674.541514
209.197,43174,1375474436.542155,1286969,1375474436.542155
96.250,309,1375473698.541418,233,1375473698.541418
186.25,15,1375473668.541419,0,-1
69.250,15,1375473668.541419,18,1375473668.541419
184.18,15,1375473668.541419,18,1375473668.541419
194.100,270,1375474001.797249,198,1375473689.541649
217.149,799,1375473686.542361,6619,1375473674.541514
199.48,376,1375473674.541514,772,1375473674.541514
137.48,406,1375473674.541514,1546,1375473674.541514
69.16,7413,1375474661.54141,175398,1375475513.541591
69.59,384,1375473677.541719,338,1375473680.541702
199.15,722,1375473884.542856,525,1375473884.542856
173.203,7753,1375475120.541339,152929,1375475120.541339
208.185,4790,1375473680.541702,136853,1375473680.541702
42.121,82,1375473683.542103,32,1375473683.542103
192.0,4420,1375475081.541921,93658,1375475081.541921
66.33,720,1375473695.542211,37000,1375473695.542211
183.177,2239,1375473701.542484,19222,1375473698.541418
181.159,15,1375473695.542211,0,-1
75.69,15,1375473695.542211,18,1375473698.541418
174.0,264,1375473698.541418,172,1375473698.541418
211.130,620,1375473701.542484,791,1375473701.542484
128.61,14390,1375474475.541445,744347,1375474478.541346
14.0,251,1375473707.541329,176,1375473707.541329
113.32,5454,1375473740.541499,120529,1375473743.541803
118.238,201,1375473707.541329,152,1375473710.541353
71.237,949,1375473725.541437,537,1375473725.541437
192.92,18528,1375474850.541642,1021966,1375474847.54143
217.118,299,1375474967.54158,384,1375474967.54158
46.160,46,1375473719.542522,72,1375473719.542522
62.31,15,1375473716.541633,18,1375473716.541633
197.0,43,1375475081.541921,53,1375475081.541921
71.252,235,1375473719.542522,171,1375473719.542522
69.119,213,1375473719.542522,165,1375473719.542522
75.17,17892,1375474163.541395,2929,1375474163.541395
189.196,14233,1375474007.542628,1900,1375474121.541356
173.54,139,1375473719.542522,105,1375473722.541394
184.167,1742,1375473914.541356,260,1375475135.542039
71.68,402,1375475120.541339,640,1375475120.541339
178.127,210,1375473767.541405,148,1375473767.541405
79.36,15,1375473725.541437,18,1375473725.541437
173.218,15,1375473725.541437,18,1375473725.541437
76.191,2345,1375474781.541657,2574,1375474781.541657
216.234,453,1375473731.541393,402,1375473731.541393
199.93,8986,1375474373.54134,188581,1375474370.542503
76.121,172,1375473734.54321,133,1375473734.54321
66.205,470,1375473752.541697,516,1375473752.541697
50.163,15,1375473734.54321,0,-1
207.237,15,1375473734.54321,18,1375473734.54321
50.53,15,1375473734.54321,18,1375473734.54321
216.16,15,1375473734.54321,18,1375473734.54321
184.162,6912,1375473752.541697,5204,1375473752.541697
74.56,1256,1375473752.541697,1074,1375473746.542376
66.171,88,1375473734.54321,94,1375473743.541803
70.82,159,1375473737.541401,162,1375473737.541401
81.234,138,1375473737.541401,155,1375473737.541401
66.172,147,1375473737.541401,114,1375475045.541448
178.140,1069,1375473743.541803,974,1375473743.541803
75.182,176,1375473743.541803,130,1375473743.541803
95.26,156,1375473743.541803,106,1375473743.541803
46.249,1195,1375473743.541803,903,1375473743.541803
46.158,420,1375473743.541803,197,1375473743.541803
68.150,15,1375473743.541803,0,-1
46.242,45,1375473743.541803,108,1375473746.542376
69.130,2197,1375473749.543021,4668,1375473746.542376
89.235,137,1375473743.541803,130,1375473743.541803
216.66,25,1375473743.541803,25,1375473743.541803
119.254,197,1375473743.541803,144,1375473743.541803
140.193,34,1375473746.542376,0,-1
98.211,453,1375473752.541697,569,1375473752.541697
84.52,56,1375473746.542376,0,-1
8.254,11390,1375474448.543129,316849,1375474448.543129
184.24,5375,1375473749.543021,66474,1375474142.541972
206.29,289,1375473749.543021,890,1375473749.543021
98.191,88,1375473752.541697,80,1375473749.543021
67.173,102,1375473752.541697,81,1375473752.541697
68.56,93,1375473752.541697,78,1375473752.541697
98.200,95,1375473752.541697,83,1375473752.541697
74.109,17,1375473749.543021,53,1375473752.541697
173.45,139,1375473752.541697,108,1375473752.541697
2.19,608,1375475474.541801,2564,1375475474.541801
221.189,15,1375473752.541697,18,1375473752.541697
2.102,15,1375473752.541697,0,-1
220.53,15,1375473752.541697,18,1375473752.541697
187.205,15,1375473755.542651,18,1375473755.542651
208.110,1141,1375473758.541404,2365,1375473758.541404
94.23,2409,1375474142.541972,12927,1375474067.541336
69.163,157,1375473761.541429,1404,1375473761.541429
70.160,213,1375473764.541813,0,-1
117.53,290,1375473776.541488,12063,1375473776.541488
82.103,4786,1375474688.541383,42083,1375474688.541383
50.28,12729,1375475675.541573,127981,1375475675.541573
5.88,15,1375473776.541488,0,-1
2.193,15,1375473776.541488,24,1375473779.543832
190.74,15,1375473776.541488,0,-1
211.119,337,1375473779.543832,25015,1375473779.543832
204.152,1586,1375473782.541342,33563,1375473797.541357
198.101,982,1375473785.541913,3659,1375473785.541913
23.6,2712,1375475318.541341,10276,1375475474.541801
96.7,1591,1375473785.541913,24014,1375473785.541913
111.1,37,1375473785.541913,20,1375473785.541913
58.229,6825,1375473794.541818,37971,1375473794.541818
146.6,2454,1375473800.542473,5016,1375474073.541422
120.50,208,1375473797.541357,143,1375473797.541357
183.61,600,1375474154.541895,243,1375473800.542473
64.7,1295,1375473800.542473,1387,1375473800.542473
75.119,3673,1375475219.541404,105660,1375474976.541928
74.100,256,1375473806.541613,0,-1
24.183,15,1375473803.541337,18,1375473833.541397
183.178,43,1375475678.541782,108,1375475678.541782
67.65,15,1375473803.541337,18,1375473803.541337
209.216,365,1375473806.541613,271,1375473806.541613
64.233,697,1375473812.541525,11181,1375473809.541876
67.177,191,1375473809.541876,131,1375473809.541876
128.30,1761,1375473845.541407,58466,1375473845.541407
158.127,7601,1375473815.541749,74455,1375473815.541749
216.17,1150,1375473815.541749,906,1375473815.541749
195.93,1347,1375473887.541646,5406,1375474082.542123
54.247,974,1375473818.54134,1838,1375475849.541388
66.189,7258,1375474010.696556,364,1375474010.696556
